session_id,"question_key","answer_value",answer_order
1409381,"location","b270a720f6ac2e8a8c53d968243d5971",20
1409382,"currentSavings","1",25
1409382,"location","57d6daceff472e69baad659c899c26df",22
1409383,"currentSavings","3",25
1409383,"location","3be743ae0128edf4e3eab9b589d62ac4",22
1409384,"currentSavings","4",23
1409384,"location","fd4a2eb88997b18e788c8e2017685210",20
1409385,"currentSavings","3",23
1409385,"location","abe73be3eb76f1bf26587226542ba6ec",20
1409386,"currentSavings","1",24
1409386,"location","ce96aa39c865ce057017e33c504ba112",21
1409387,"currentSavings","3",26
1409387,"location","196ed9f8cb2e7822a11e9ab5d2a5f018",23
1409388,"currentSavings","3",23
1409388,"location","5e78602683022b98ac7fa53d30f93558",20
1409389,"currentSavings","1",24
1409389,"location","caca95c5de87163f12e038d05eb7b555",21
1409390,"currentSavings","1",26
1409390,"location","1d352d57464568eacf66ab847c8560ff",23
1409391,"currentSavings","4",23
1409391,"location","ebf9f48abbc1bf77558f22526b9a7238",20
1409392,"currentSavings","3",22
1409392,"location","90a1931a027e439b02f000a5131c8b1e",19
1409393,"currentSavings","1",23
1409393,"location","ccfa5b886179c79f2ecd3820760d3b33",20
1409394,"currentSavings","4",22
1409394,"location","2bea4beba402a50ce024e4ba3986bb30",19
1409395,"currentSavings","4",25
1409395,"location","60f2fb7eee7b0aee5fd14b3e8692b873",22
1409396,"currentSavings","4",24
1409396,"location","5aafd54467e6622e9f3a3c986efde8f2",21
1409397,"currentSavings","4",23
1409397,"location","46fe3c7d6111b0b4a0012462bb4583db",20
1409398,"currentSavings","4",22
1409398,"location","c9509ee01ad2ea5510724dd43d2ea4c5",19
1409399,"currentSavings","3",22
1409399,"location","fa6aa913a7bc82fc3321c14530d0d76c",19
1409400,"currentSavings","4",23
1409400,"location","47b337dcd7b0482236bca11c764e2992",20
1409401,"currentSavings","4",24
1409401,"location","bfbf0505964f445ddb7357f99ebf0706",21
1409402,"currentSavings","4",23
1409402,"location","895b6af63f9be375e707a988ace34ab9",20
1409403,"currentSavings","1",24
1409403,"location","83a2c6b97c77da38756d2deba38461c0",21
1409404,"currentSavings","0",21
1409404,"location","fd1183c917b83ba1a53369005018e43c",18
1409405,"currentSavings","2",25
1409405,"location","720788047c0f22a0d3b25150007b2618",22
1409406,"currentSavings","2",23
1409406,"location","21f8d34ed55cc8487885b771aec87f50",20
1409407,"currentSavings","4",23
1409407,"location","f9c404691166bd10c4bc1e30d0821680",20
1409408,"currentSavings","3",25
1409408,"location","b96f540007bf630f2e84ef707fdc3dfa",22
1409409,"currentSavings","3",23
1409409,"location","4a342b9eaf180eaf3c3e068570ae3854",20
1409410,"currentSavings","5",24
1409410,"location","ae7ec2b45beed17d0786e97d65a39e8d",21
1409411,"currentSavings","2",23
1409411,"location","ed21131873cfcb1eec8587489403ce7a",20
1409412,"currentSavings","4",22
1409412,"location","5eca46e40da5b91af0922aaf4bc32583",19
1409413,"currentSavings","4",24
1409413,"location","205d8e3b4d428dd0a3bf62e1d9512403",21
1409414,"currentSavings","3",23
1409414,"location","b28fe0165249264149a5b7dd4c3d3efe",20
1409415,"currentSavings","2",23
1409415,"location","9ce2a23591834c5a7ff2d051c29aaa35",20
1409416,"currentSavings","3",23
1409416,"location","c21152d513a740be16401febdffcc534",20
1409417,"currentSavings","1",23
1409417,"location","77529156285dd3c81748b9da3671a9a1",20
1409418,"currentSavings","0",25
1409418,"location","b65c3148a8ccb9f49bc9106b10b84fbf",22
1409419,"currentSavings","2",23
1409419,"location","a74d1ff33e951286f8b41bd995f0c5e0",20
1409420,"currentSavings","2",23
1409420,"location","b0d8acd6a71f5a76eae54b73d9849d8d",20
1409421,"currentSavings","1",24
1409421,"location","dc72b9133bb5273495f16a9bd44009e6",21
1409422,"currentSavings","4",23
1409422,"location","17d6278aaf26be24980654e102a111fc",20
1409423,"currentSavings","4",24
1409423,"location","b95589ace5256d2cc7a706bbe4ab9f13",21
1409424,"currentSavings","4",24
1409424,"location","37396db06d5038bf6e81179e52d73f5d",21
1409425,"currentSavings","3",21
1409425,"location","a9aa1dcf496afe3a83f6844126e1f0b3",18
1409426,"currentSavings","3",24
1409426,"location","b390a5c96dc3c24d11b40f0226f74379",21
1409427,"currentSavings","0",24
1409427,"location","0d2cf688695b43e2b42d77b481f71222",21
1409428,"currentSavings","4",22
1409428,"location","6ae39b3f38de2240b02a28f2bbb4100b",19
1409429,"currentSavings","2",21
1409429,"location","2a250dac511b301faaf82502eedbb198",18
1409430,"currentSavings","3",22
1409430,"location","dd5ae592370924172fe1ffeb2ebfa577",19
1409431,"currentSavings","4",24
1409431,"location","d92d7ec47187a662aacda2d4b4c7628e",21
1409432,"currentSavings","3",22
1409432,"location","388ceb5aa125d072086c3c8bcfcf4456",19
1409433,"currentSavings","4",23
1409433,"location","89c30ca363566155b1dec2102063c957",20
1409434,"currentSavings","3",26
1409434,"location","a1d821389302a894d408d3da13a74fe0",23
1409435,"currentSavings","3",23
1409435,"location","043a5755513643c7f4a9cd35380ec33e",20
1409436,"currentSavings","1",22
1409436,"location","fb682be6c22821271fa907fa719515fe",19
1409437,"currentSavings","4",26
1409437,"location","f50138e44513e32ed931886c24067ba7",23
1409438,"currentSavings","3",24
1409438,"location","bef38d6f08d965e81ac59747e3e2753d",21
1409439,"currentSavings","2",23
1409439,"location","a328b64fb251b3891b369070736a2b21",20
1409440,"currentSavings","4",24
1409440,"location","68d5b0923a8bb1387adfb044e105d512",21
1409441,"currentSavings","3",24
1409441,"location","51934729f32d36841a17e43e9390483a",21
1409442,"currentSavings","4",24
1409442,"location","c1126494f241c94dcbbf7ca6f938b7ab",21
1409443,"currentSavings","4",24
1409443,"location","620d348d4551ea2870e4cb602881a1d8",21
1409444,"currentSavings","1",24
1409444,"location","40ea1761f24e6f9ace3ef78d0d5e9ea4",21
1409445,"currentSavings","2",23
1409445,"location","756b48358bcdecd7f25216f4fb2a4e13",20
1409446,"currentSavings","3",23
1409446,"location","b65ed3859f13c2e134a0c02d21acfb64",20
1409447,"currentSavings","3",24
1409447,"location","3569ced5d21506feef9e1ce0cd9e0178",21
1409448,"currentSavings","4",24
1409448,"location","232cb406f90fb05666d177dd85d81a3e",21
1409449,"currentSavings","1",24
1409449,"location","83a17b1aec90395c67bba676be661288",21
1409450,"currentSavings","3",25
1409450,"location","d5e9df2856562cedb1c8b1b9f0343a47",22
1409451,"currentSavings","0",24
1409451,"location","078ec3018e9598b51774cb90009712ae",21
1409452,"currentSavings","4",23
1409452,"location","9c9744d143d2abbe041317b7b76f8e85",20
1409453,"currentSavings","3",24
1409453,"location","930dd44cb4aa686ea2401371f2e6475c",21
1409454,"currentSavings","3",24
1409454,"location","604b37ea63ea51fa5fb3d8a89ec056e6",21
1409455,"currentSavings","3",23
1409455,"location","b6637a8c20db6f0c1692d5fdfdcb43a6",20
1409456,"currentSavings","1",22
1409456,"location","a47878d8262fec7042a338488ccb1b4a",19
1409457,"currentSavings","4",24
1409457,"location","9fc38162ac71edc16bc55265ffa051cc",21
1409458,"currentSavings","2",22
1409458,"location","6b34ebfac7c2054f2626b6fd5d719224",19
1409459,"currentSavings","4",24
1409459,"location","0c641035c350e80b602d7cdfe60b357d",21
1409460,"currentSavings","3",23
1409460,"location","8cafebc5d2818c44a18ae56bc442fc16",20
1409461,"currentSavings","3",23
1409461,"location","4bc8b6842770af33990ad0f4db3e0a2a",20
1409462,"currentSavings","1",23
1409462,"location","b803a999ff8aafc51219d9118f0a88e1",20
1409463,"currentSavings","0",24
1409463,"location","286b0b3ea509af1aeff6bb47299d96d7",21
1409464,"currentSavings","0",22
1409464,"location","75011966c617740dd741796b6710c7f0",19
1409465,"currentSavings","2",24
1409465,"location","3569ced5d21506feef9e1ce0cd9e0178",21
1409466,"currentSavings","3",24
1409466,"location","c65f7cf37da54f80820785cd61531249",21
1409467,"currentSavings","3",24
1409467,"location","79eaddfac4d679d6cc0d9b07456c4ae1",21
1409468,"currentSavings","4",24
1409468,"location","3df69115dd729eb41f2d769713ac5b12",21
1409469,"currentSavings","4",23
1409469,"location","3b68677e1c28c744db7868544842487d",20
1409470,"currentSavings","2",24
1409470,"location","24648affebbc9bd26c25ca2204036b60",21
1409471,"currentSavings","3",24
1409471,"location","13ce5016624156f2ace90fdd465f8f39",21
1409472,"currentSavings","3",25
1409472,"location","4223c8eb2036814ce6c0a9b2d3bf41c1",22
1409473,"currentSavings","3",24
1409473,"location","2dcdd00faf3158550b60647fc80e2751",21
1409474,"currentSavings","0",24
1409474,"location","286b0b3ea509af1aeff6bb47299d96d7",21
1409475,"currentSavings","4",25
1409475,"location","2fc10af7411f347306ae1ace568e8a6e",22
1409476,"currentSavings","4",23
1409476,"location","0eeab14bfb2f9955ca50b806cfbec3ae",20
1409477,"currentSavings","3",24
1409477,"location","f2a4d34f5e4caeab38d3d6b5720e7e48",21
1409478,"currentSavings","4",25
1409478,"location","ee5b912101bea6d7649532c3234c7fce",22
1409479,"currentSavings","1",23
1409479,"location","7cdbd065970b910fec28b95d9ff39bb7",20
1409480,"currentSavings","0",23
1409480,"location","28a683e30d2521f2051d3a24e32cc65b",20
1409481,"currentSavings","4",24
1409481,"location","f052d1708d0c10d62d856020ae4e5466",21
1409482,"currentSavings","3",26
1409482,"location","c00ceff6317e36a8ab2e71cc6c86cdbe",23
1409483,"currentSavings","3",25
1409483,"location","2d550ce33d852fefb9e684a116b25cc9",22
1409484,"currentSavings","4",23
1409484,"location","6f55b163fe1a51c1d53f0094090f1376",20
1409485,"currentSavings","4",22
1409485,"location","426e457eec64d2080eca51eb0df2cee4",19
1409486,"currentSavings","2",25
1409486,"location","d23cfd19345da303506898cba8cc72db",22
1409487,"currentSavings","2",25
1409487,"location","d98529ad6315ffac196426044f4cf3c6",22
1409488,"currentSavings","0",22
1409488,"location","d56986c0fd21a33eec7f23d2082308cb",19
1409489,"currentSavings","4",24
1409489,"location","01ec777fef4d086c9fa132526215a7ab",21
1409490,"currentSavings","0",22
1409490,"location","b5847c565f0308380cbbc6453b4c438c",19
1409491,"currentSavings","1",24
1409491,"location","a72dddf884c1fd3602200e6effac1bb7",21
1409492,"currentSavings","3",23
1409492,"location","46bec2bf8c370766d8bf5ef8000b6942",20
1409493,"currentSavings","0",22
1409493,"location","9762a25f7b3cc972cee0235af59ccaf7",19
1409494,"currentSavings","2",23
1409494,"location","0db604f6f63917a9967c46d673d23064",20
1409495,"currentSavings","3",25
1409495,"location","234a6ee536186392b71447484e3d1dbd",22
1409496,"currentSavings","4",23
1409496,"location","5fd9ca636a2fe1539025512a9a7e5ec8",20
1409497,"currentSavings","4",24
1409497,"location","d9fbc6dfc8582a4714846d46b22ec8c9",21
1409498,"currentSavings","2",23
1409498,"location","3174db834477a073ab5158d0a58a4bb1",20
1409499,"currentSavings","2",24
1409499,"location","c13ef8d418c19de034d14d0f0864ff2e",21
1409500,"currentSavings","3",23
1409500,"location","00d4e0aa728e91def3ee7293fcda8670",20
1409501,"currentSavings","4",24
1409501,"location","57e3cf593d1c9a22ecaade46ae7b95d2",21
1409502,"currentSavings","0",24
1409502,"location","072bae9c228c557484c13686140c3e41",21
1409503,"currentSavings","4",22
1409503,"location","56f2adb3621e53ea278ae1abba795d50",19
1409504,"currentSavings","3",23
1409504,"location","b864a611f42875942e887b3698c6b121",20
1409505,"currentSavings","3",23
1409505,"location","e939047fc28d6f8d31c08856543a7367",20
1409506,"currentSavings","0",25
1409506,"location","6d38b80c1da3bd9d8717ce47fea2acd7",22
1409507,"currentSavings","3",23
1409507,"location","27424f3a283c39027eb12a690d4b6d39",20
1409508,"currentSavings","2",26
1409508,"location","b3b34ad981273adad88546e295a0ff21",23
1409509,"currentSavings","5",24
1409509,"location","470769de5e77043cc6ae48de5367f565",21
1409510,"currentSavings","3",25
1409510,"location","e5e5a9f766c8f3c68c64695d7a81c287",22
1409511,"currentSavings","2",22
1409511,"location","57f2b3cf26b3d12b9ecd389b401a1300",19
1409512,"currentSavings","3",25
1409512,"location","b1b47cd8c3895e3f3ab0eb04ea485af0",22
1409513,"currentSavings","4",24
1409513,"location","45a1112d38db5f24ad29f8d5e9ab3dd2",21
1409514,"currentSavings","1",24
1409514,"location","fe92afbc36214a2bef9873b3d90069d3",21
1409515,"currentSavings","3",24
1409515,"location","9bf5c55ab48614e8b51f29eec15889fb",21
1409516,"currentSavings","4",24
1409516,"location","910eac7ca1862d7d3e5e68fcba34f363",21
1409517,"currentSavings","2",22
1409517,"location","1f07bbddc628eada053a189cb95d88de",19
1409518,"currentSavings","4",23
1409518,"location","1d4c722189b91ecd7be83fc984edb952",20
1409519,"currentSavings","4",23
1409519,"location","f3c8852ff081f362fc1d62a576cda0fe",20
1409520,"currentSavings","5",22
1409520,"location","02e807f9070ff9776a1c9275ff733e24",19
1409521,"currentSavings","3",23
1409521,"location","373a82b829a0b64b5091565c70e532ab",20
1409522,"currentSavings","0",22
1409522,"location","e6a6f0de57ba06b57e8d4a5120ce75b5",19
1409523,"currentSavings","3",25
1409523,"location","0e7f724e3b9e9613b31c78257de13699",22
1409524,"currentSavings","4",22
1409524,"location","62e11dcfe1cca7274439efccbdaa8c40",19
1409525,"currentSavings","1",24
1409525,"location","95cbccd215b174ddee376b6eb425975a",21
1409526,"currentSavings","4",24
1409526,"location","92f75eaab29dd31e16b4b88cff13c6fb",21
1409527,"currentSavings","3",23
1409527,"location","b6b01e8a8d1e2119e7d75228e24d2402",20
1409528,"currentSavings","3",22
1409528,"location","727a9cba04688f59087c063d5f28b1a6",19
1409529,"currentSavings","3",24
1409529,"location","5e387b30389872792959f2a01e820b74",21
1409530,"currentSavings","0",25
1409530,"location","5195a97bc3c5b1aa552b5acfbfa299af",22
1409531,"currentSavings","3",24
1409531,"location","f079b53bcfcde2c125cc74ced47bfbcd",21
1409532,"currentSavings","1",25
1409532,"location","b993b7ce6104b04446786d0425a1ff48",22
1409533,"currentSavings","3",25
1409533,"location","358793cf5d9f8a4842a137486ef6bf29",22
1409534,"currentSavings","2",22
1409534,"location","1b05c4c87a9bdcfe32faa575f6e32a45",19
1409535,"currentSavings","3",26
1409535,"location","bfe2f94bcd09cb639fbd29b21b70c892",23
1409536,"currentSavings","4",23
1409536,"location","ad91f9d31617e8d7e84201fd59daf8e4",20
1409537,"currentSavings","4",24
1409537,"location","a3c5e98cbfa4ee6526dd52b58feff672",21
1409538,"currentSavings","4",24
1409538,"location","0699d72f474c31efe0028155463cd8a8",21
1409539,"currentSavings","1",22
1409539,"location","87383af6bec917df4d27b26d9604ddf6",19
1409540,"currentSavings","1",25
1409540,"location","30c54fe92fc8181d33b91c6dbc8de9d7",22
1409541,"currentSavings","4",24
1409541,"location","9fded3b27e1ec2a48d42e084506daced",21
1409542,"currentSavings","0",24
1409542,"location","beee39edb27ae4f7afaa3409fa3c0499",21
1409543,"currentSavings","2",22
1409543,"location","790006230e91dd6279a42a814bf5965a",19
1409544,"currentSavings","1",23
1409544,"location","006779a19c6d62dfc183f9366936fe85",20
1409545,"currentSavings","4",24
1409545,"location","1f91d049d70457416b48e234e6d96689",21
1409546,"currentSavings","4",24
1409546,"location","81f91231b26a935397761e0db4e76aa6",21
1409547,"currentSavings","3",23
1409547,"location","b619e55898ac8653fc4caa1d89d3ca0c",20
1409548,"currentSavings","0",22
1409548,"location","d4e452f4710f30e083260da22c346f92",19
1409549,"currentSavings","5",23
1409549,"location","ef241cf07da90f707eaf0a3a08b64d0c",20
1409550,"currentSavings","3",23
1409550,"location","5ee5940136007dd813ea0437ddc6915f",20
1409551,"currentSavings","2",25
1409551,"location","3665b8adc0f98304be060908b3443edf",22
1409552,"currentSavings","2",24
1409552,"location","a03fec24df877cc65c037673397ad5c0",21
1409553,"currentSavings","3",23
1409553,"location","7b453137eec6a1d8f8a1528f8f40916e",20
1409554,"currentSavings","4",24
1409554,"location","6ab00012da5136039debbc200b74611d",21
1409555,"currentSavings","3",23
1409555,"location","bfa6494df1527763d7df554ebc935e79",20
1409556,"currentSavings","4",25
1409556,"location","4ec2d4fa6a6173636fd225596201eba7",22
1409557,"currentSavings","0",26
1409557,"location","a35cc2a0a7907d58380f1ac56f67b5fd",23
1409558,"currentSavings","3",25
1409558,"location","76b9419064e61d1a0a82607b0cbd7fc4",22
1409559,"currentSavings","1",24
1409559,"location","441db0432de328365adeae37fbee3920",21
1409560,"currentSavings","3",24
1409560,"location","4b84a4fbb709d5887d092b74ee5d6724",21
1409561,"currentSavings","2",23
1409561,"location","43361057b9ae95b69db80af6c23ed7e4",20
1409562,"currentSavings","3",24
1409562,"location","657521cffefffb720284d2176c9164c2",21
1409563,"currentSavings","3",24
1409563,"location","696ca064f27502bfc77d48fdeb23d448",21
1409564,"currentSavings","3",21
1409564,"location","04960ac97327d57acb9159190dab9f53",18
1409565,"currentSavings","3",23
1409565,"location","428365de6e004c615fe51282a0b8d9db",20
1409566,"currentSavings","3",24
1409566,"location","9a3839e6ea4c1a13f2d38455241553c4",21
1409567,"currentSavings","3",23
1409567,"location","4ce43eeff8805bee6936a5bcb383edc6",20
1409568,"currentSavings","3",24
1409568,"location","faaefd89ee208626ec0d134a8353f5dd",21
1409569,"currentSavings","2",24
1409569,"location","040273378727eae2b4a74f1ee8bf98a9",21
1409570,"currentSavings","1",24
1409570,"location","10d4899fefa97ea9d92fc184f3c63655",21
1409571,"currentSavings","4",24
1409571,"location","4bb51d72da028d47b13bbe68fa9d43bf",21
1409572,"currentSavings","3",24
1409572,"location","a0f4339e9a05a0af139b61e4209eaab4",21
1409573,"currentSavings","0",23
1409573,"location","1e2b99cd387f86b8661afebadfc1a7ee",20
1409574,"currentSavings","0",22
1409574,"location","586f35a12de615d01e8a29322f6cb733",19
1409575,"currentSavings","3",24
1409575,"location","030d13e49bb7d1add5ac5ea2e4a43231",21
1409576,"currentSavings","4",24
1409576,"location","e608961813ac47bc0cfbcac85dd2147f",21
1409577,"currentSavings","3",26
1409577,"location","41afcf0f4146cebdceed1088402852d7",23
1409578,"currentSavings","1",22
1409578,"location","86354050d61a621a89727c572a0bddf0",19
1409579,"currentSavings","2",23
1409579,"location","da03a6389035b1470aa3d49b3ba4360c",20
1409580,"currentSavings","4",23
1409580,"location","4ba5556fa2b0c24769527f34febd6aa2",20
1409581,"currentSavings","4",24
1409581,"location","0b115042dd978264d92d419b6c8a1450",21
1409582,"currentSavings","0",23
1409582,"location","5eecd84afe4c53a4215f240d3a23a235",20
1409583,"currentSavings","0",21
1409583,"location","dc40c0918a865a0498e6ed9e79ae72c5",18
1409584,"currentSavings","3",25
1409584,"location","218cd537985727ce1e12087da339ef10",22
1409585,"currentSavings","3",25
1409585,"location","9dcba86641df3c4ee2ec515eecf72b46",22
1409586,"currentSavings","2",25
1409586,"location","1879199be7f5be4fb551b99ea0212743",22
1409587,"currentSavings","3",23
1409587,"location","ece1b945069d2d02336cffbe56a99de8",20
1409588,"currentSavings","5",25
1409588,"location","408d5bef7badea16a94ad4131dff3dce",22
1409589,"currentSavings","3",25
1409589,"location","8f24b94ff5ae0bc3a5286f44cf3ff075",22
1409590,"currentSavings","2",22
1409590,"location","122996be32f510dcb5671404a97d2204",19
1409591,"currentSavings","4",23
1409591,"location","6fad521eccb011f87db75444e82f0b70",20
1409592,"currentSavings","4",24
1409592,"location","491991572cf97170a77cc98cc908684b",21
1409593,"currentSavings","1",21
1409593,"location","21ad1ab81ab86bc1f0a28494155ca096",18
1409594,"currentSavings","3",23
1409594,"location","cd58acad2d1cc481f5b214e9e027d4b4",20
1409595,"currentSavings","0",25
1409595,"location","f7d7099fb889c6a2e1779bbe5f07794b",22
1409596,"currentSavings","1",24
1409596,"location","4a421463135a0f5e506740db32d16b97",21
1409597,"currentSavings","3",25
1409597,"location","8b1d1819083fd8cae921d69e20715016",22
1409598,"currentSavings","4",22
1409598,"location","11db6a59100b3e48e6aa854e126f7059",19
1409599,"currentSavings","1",25
1409599,"location","f06b5b0e40d46c7ca9a99a5fc7d40907",22
1409600,"currentSavings","1",24
1409600,"location","d4b1ad0a2d4939bbd9b9bf9cf6e91ba2",21
1409601,"currentSavings","0",23
1409601,"location","b2fe789125778b7542b9f381da886c93",20
1409602,"currentSavings","0",23
1409602,"location","c4e94b2417675042e6c5c8355f8ec7b7",20
1409603,"currentSavings","3",24
1409603,"location","a197145c148953c7511431ff8d7cb978",21
1409604,"currentSavings","1",22
1409604,"location","5192a7fcc1feaf3b1583e155b643d206",19
1409605,"currentSavings","2",22
1409605,"location","4ac2451bc75f9eb205c58fcd3ca7abfb",19
1409606,"currentSavings","1",22
1409606,"location","9898c086a1392b56eea59a0a7f040906",19
1409607,"currentSavings","4",24
1409607,"location","29b97ecc5839e61efb7bdc25e979d8c6",21
1409608,"currentSavings","3",24
1409608,"location","01869d71988d5a727208f175055562da",21
1409609,"currentSavings","4",23
1409609,"location","c5d5d20d7d44a5ca75ac015cd5dbf9dd",20
1409610,"currentSavings","1",24
1409610,"location","deee792bbdc227183f4ec6bbecef8bb2",21
1409611,"currentSavings","4",24
1409611,"location","3da3e32030bd705ee69c42ee0ac833b1",21
1409612,"currentSavings","0",24
1409612,"location","4992f85f02e4d718826650c96219875d",21
1409613,"currentSavings","4",25
1409613,"location","0dbcc22a131326b8056b0c26d845dda3",22
1409614,"currentSavings","1",22
1409614,"location","4113e430544c25cc1af8e2317f4b7875",19
1409615,"location","c2f5a98f538a51b4e13f38d172da0277",20
1409616,"currentSavings","4",23
1409616,"location","a460eacb40e79a3ccd757e571d0be5bb",20
1409617,"currentSavings","3",24
1409617,"location","b0b9ca9da71c7b0dacd259bee9c69617",21
1409618,"currentSavings","5",24
1409618,"location","5ed5400f83eb7b2760d9fe4e5066f6da",21
1409619,"currentSavings","3",24
1409619,"location","a77423116453ac3fce62a481761dcbc3",21
1409620,"currentSavings","2",23
1409620,"location","8d16ceffefdf12da61a9c91065435848",20
1409621,"currentSavings","1",25
1409621,"location","07a57d229dda6933c0cbc3c736f787e3",22
1409622,"currentSavings","5",23
1409622,"location","54194f1cc94fd577166cf3f1a1e7cdd4",20
1409623,"currentSavings","3",25
1409623,"location","bd8f44067769dbfb91bd4b4c13c967c2",22
1409624,"currentSavings","2",22
1409624,"location","bef40f55e8ec1e2d878b9c8157c4277b",19
1409625,"currentSavings","3",22
1409625,"location","5a836c886b04cdc1ecdf643b407eccc9",19
1409626,"currentSavings","3",24
1409626,"location","5de53e211da9a55194f63cc252a72c29",21
1409627,"currentSavings","3",25
1409627,"location","cea0fedca8442bd7715832a012c208c1",22
1409628,"currentSavings","3",23
1409628,"location","790e2f9976b29bf0967e6bf4f2490da8",20
1409629,"currentSavings","4",23
1409629,"location","e23689354edeb3c7a1444b1f3ae34657",20
1409630,"currentSavings","5",24
1409630,"location","eacbec704544fb3e45efadf8eedbf9c8",21
1409631,"currentSavings","2",23
1409631,"location","1e8517f2a11988b48f5e7f0e12401d93",20
1409632,"currentSavings","3",22
1409632,"location","6df9168027af4ced3ac509f243c19fc7",19
1409633,"currentSavings","3",25
1409633,"location","7c097a5ed40a8d91afd49026dd3b1062",22
1409634,"currentSavings","0",25
1409634,"location","ca7cbfb74525d1f3356de6fcb1731563",22
1409635,"currentSavings","3",24
1409635,"location","3f3a283eea45e8132622be2be7759fb6",21
1409636,"currentSavings","2",25
1409636,"location","f882a33e67aa0c49d0072bd57f7f1295",22
1409637,"currentSavings","2",21
1409637,"location","725124625c74ed2702c448c169c723c7",18
1409638,"currentSavings","3",25
1409638,"location","a2930bb6e02cc5e1595c9d54b9893e37",22
1409639,"currentSavings","0",25
1409639,"location","5b18caad9f604f12b0705acba0ed409e",22
1409640,"currentSavings","4",24
1409640,"location","d0db84a6fb7d8e9e3149b600413eaf0d",21
1409641,"currentSavings","2",23
1409641,"location","2dbe71e79bd590ad94a00e0253c9ebdc",20
1409642,"currentSavings","3",25
1409642,"location","76f0c4ec078990761ceba3570cbfeac6",22
1409643,"currentSavings","3",23
1409643,"location","07ae4cca3f90a49347ccb5c1a82ff46f",20
1409644,"currentSavings","3",24
1409644,"location","52d88312a6f33c8010eb4f6f4b647bc6",21
1409645,"currentSavings","0",23
1409645,"location","9dc70107a880137314cb5a86ed80dce8",20
1409646,"currentSavings","1",26
1409646,"location","f7714df1cdee7f141a99c1ae7b9950b4",23
1409647,"currentSavings","4",23
1409647,"location","3f79b257665694a9cf76fbd806f58e72",20
1409648,"currentSavings","2",25
1409648,"location","ed354d904d10e4349a85efc49b588496",22
1409649,"currentSavings","4",23
1409649,"location","2bf8d1a826659708a87d010f056ef59c",20
1409650,"currentSavings","2",24
1409650,"location","49f6321164c59eff662bb05fc149d094",21
1409651,"currentSavings","0",22
1409651,"location","6e04fee690496f6102408bcf2e38cdd2",19
1409652,"currentSavings","0",24
1409652,"location","772f729000f30b54d8c27563e0eb3ca1",21
1409653,"currentSavings","3",24
1409653,"location","5b68bbd5734c1e2967db5179b91c9e3f",21
1409654,"currentSavings","4",24
1409654,"location","f52b2bdf1afefeea63b805dd8f523551",21
1409655,"currentSavings","3",24
1409655,"location","300813552e095326d31cdd855b300fbf",21
1409656,"currentSavings","3",24
1409656,"location","fb69284ffbafc3c1e813f59b4bde95a4",21
1409657,"currentSavings","1",22
1409657,"location","e757852199c96e39152d28c1efea00c0",19
1409658,"currentSavings","3",25
1409658,"location","5c03a1097e1c65587f2905e50f3193ee",22
1409659,"currentSavings","0",22
1409659,"location","5de7f0ef4e9a01225ff48878801625ea",19
1409660,"currentSavings","5",26
1409660,"location","1e190fa2ccc8c02b38374f7b16ef61df",23
1409661,"currentSavings","4",23
1409661,"location","393cb2c9db54026c24b52a4217f983af",20
1409662,"currentSavings","4",23
1409662,"location","2ad908ea29b45df4bf8b2a3136690429",20
1409663,"currentSavings","3",23
1409663,"location","45c0921cd24a4f435ca5887186e6e37c",20
1409664,"currentSavings","2",25
1409664,"location","bd0feb7098b8bf044d4f6eece41e349a",22
1409665,"currentSavings","3",26
1409665,"location","44d88dac3da240ef83bff8bdfd61b9aa",23
1409666,"currentSavings","4",24
1409666,"location","a797b6a1d0ad896d6ef294d668d9a0c0",21
1409667,"currentSavings","2",24
1409667,"location","4b438fa04c98922aaa349d0334d4a282",21
1409668,"currentSavings","3",24
1409668,"location","6644eaf8176718ed4e1656418ab3628a",21
1409669,"currentSavings","3",23
1409669,"location","476aa20902eb65e167d44ea8384aca04",20
1409670,"currentSavings","3",24
1409670,"location","230fd6d29005cc05d3586a611cb25131",21
1409671,"currentSavings","4",23
1409671,"location","a86aa57ade541fdb14f856fabd997a5e",20
1409672,"currentSavings","3",23
1409672,"location","f58c6d5d815d0316589ae73246fd940a",20
1409673,"currentSavings","3",23
1409673,"location","747579165776fe1ba349237464ae0eed",20
1409674,"currentSavings","5",23
1409674,"location","8287ab1732631d0908d6ec134bd2592b",20
1409675,"currentSavings","3",22
1409675,"location","287f4e7c4ba9d6785bd9e8120f388408",19
1409676,"currentSavings","3",23
1409676,"location","c40efe4f224024e7a82960c135225f44",20
1409677,"currentSavings","2",24
1409677,"location","e6eb49c63548fd56f34508d1a0c3b37b",21
1409678,"currentSavings","3",25
1409678,"location","8b1d1819083fd8cae921d69e20715016",22
1409679,"currentSavings","3",25
1409679,"location","2dbd887f10d1e5d9deba4cc892caeb90",22
1409680,"currentSavings","5",25
1409680,"location","576bca87101c5e7958c2e43e23746d84",22
1409681,"currentSavings","4",23
1409681,"location","5925db81e5e39a69ad397d0b99539d65",20
1409682,"currentSavings","2",24
1409682,"location","98ac07a2cd794965eb4f22bae53c3516",21
1409683,"currentSavings","0",25
1409683,"location","9453077391d742647b22641fa06f452f",22
1409684,"currentSavings","4",23
1409684,"location","d98529ad6315ffac196426044f4cf3c6",20
1409685,"currentSavings","4",23
1409685,"location","7c019f69abfc6be1b8a91b27e41d2f77",20
